concessionaria;ano_do_pnv_snv;uf;tipo_de_pista;sentido;direcao;situacao;data_da_inativacao;km_m_inicio;latitude_inicio;longitude_inicio;km_m_final;latitude_final;longitude_final;br
VIA SUL;2019;RS;Marginal;Decrescente;Norte;Ativo;;63.08;-29.697029;-50.169363;62.18;-29.693613;-50.160675;101
VIA SUL;2019;RS;Marginal;Decrescente;Norte;Ativo;;19.96;-29.431294;-49.886896;19.44;-29.427223;-49.883552;101
VIA SUL;2019;RS;Marginal;Decrescente;Norte;Ativo;;20.7;-29.434873;-49.893255;20.07;-29.431592;-49.887215;101
VIA SUL;2019;RS;Marginal;Decrescente;Norte;Ativo;;19.4;-29.428048;-49.882657;18.38;-29.422201;-49.875026;101
VIA SUL;2019;RS;Marginal;Decrescente;Norte;Ativo;;13.26;-29.393787;-49.844298;12.32;-29.387704;-49.837389;101
VIA SUL;2019;RS;Marginal;Decrescente;Norte;Ativo;;12.29;-29.387529;-49.837259;12.18;-29.386722;-49.83648;101
VIA SUL;2019;RS;Marginal;Decrescente;Norte;Ativo;;10.56;-29.375429;-49.825268;9.72;-29.370817;-49.819226;101
VIA SUL;2019;RS;Marginal;Decrescente;Norte;Ativo;;9.68;-29.370663;-49.81898;9.18;-29.367348;-49.815125;101
VIA SUL;2019;RS;Marginal;Decrescente;Norte;Ativo;;7.0;-29.35341;-49.798819;5.75;-29.345185;-49.79016;101
VIA SUL;2019;RS;Marginal;Decrescente;Norte;Ativo;;7.68;-29.356982;-49.803385;7.04;-29.353671;-49.799121;101
VIA SUL;2019;RS;Marginal;Decrescente;Norte;Ativo;;5.7;-29.344872;-49.789737;5.32;-29.342566;-49.786814;101
VIA SUL;2019;RS;Marginal;Decrescente;Norte;Ativo;;0.35;-29.302583;-49.771342;0.15;-29.300804;-49.770448;101
VIA SUL;2019;RS;Marginal;Crescente;Sul;Ativo;;369.34;-29.590782;-51.826163;369.7;-29.591848;-51.822758;386
VIA SUL;2019;RS;Marginal;Decrescente;Norte;Ativo;;370.12;-29.593208;-51.818077;369.6;-29.591221;-51.823136;386
VIA SUL;2019;RS;Marginal;Decrescente;Norte;Ativo;;368.98;-29.589006;-51.828847;368.88;-29.588531;-51.829716;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;367.3;-29.579389;-51.842821;367.8;-29.582541;-51.839298;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;368.82;-29.588174;-51.830941;369.02;-29.589282;-51.829069;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;379.22;-29.649183;-51.763525;379.52;-29.650931;-51.759663;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;382.42;-29.666824;-51.737848;382.79;-29.669591;-51.73574;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;385.06;-29.685608;-51.721713;386.22;-29.691342;-51.712009;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;388.02;-29.694696;-51.693979;388.85;-29.699527;-51.687538;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;391.49;-29.703308;-51.661729;392.08;-29.704621;-51.655172;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;394.45;-29.720834;-51.640237;395.7;-29.729178;-51.633202;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;397.26;-29.739061;-51.622739;397.92;-29.742967;-51.618035;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;398.86;-29.7489;-51.611045;400.92;-29.75832;-51.594719;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;401.4;-29.759392;-51.590741;405.44;-29.779009;-51.557242;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;405.68;-29.77999;-51.553832;410.7;-29.800451;-51.52132;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;413.2;-29.815481;-51.490548;413.82;-29.816352;-51.48415;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;414.2;-29.816353;-51.480294;416.8;-29.818869;-51.453487;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;417.14;-29.819736;-51.450462;417.24;-29.818055;-51.429777;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;423.18;-29.817562;-51.389255;423.7;-29.817826;-51.384499;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;426.0;-29.819336;-51.364103;425.0;-29.818427;-51.372088;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;426.15;-29.819892;-51.359259;426.4;-29.820179;-51.357336;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;371.31;-29.602084;-51.814409;371.64;-29.604252;-51.812251;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;372.85;-29.611823;-51.803557;373.1;-29.613554;-51.802011;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;373.7;-29.60914;-51.805342;374.27;-29.616003;-51.790382;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;374.69;-29.617117;-51.786426;374.86;-29.617896;-51.784992;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;377.14;-29.633533;-51.774914;377.66;-29.637622;-51.772168;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;283.27;-29.05618;-52.28941;284.18;-29.063809;-52.287796;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;284.44;-29.065604;-52.286194;184.93;-29.069127;-52.28314;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;285.32;-29.071843;-52.280663;286.34;-29.078258;-52.273708;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;361.7;-29.557118;-51.89298;362.4;-29.559231;-51.886082;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;364.6;-29.569692;-51.867192;365.18;-29.57075;-51.861438;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;286.62;-29.079914;-52.271575;289.2;-29.092548;-52.252187;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;289.56;-29.095284;-52.250571;291.67;-29.111587;-52.245103;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;291.94;-29.113882;-52.244391;312.08;-29.229487;-52.154347;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;188.71;-28.369766;-52.706124;189.16;-28.373515;-52.705315;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;189.3;-28.375034;-52.704924;189.64;-28.377923;-52.704154;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;190.19;-28.382512;-52.702941;191.3;-28.390954;-52.697496;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;191.44;-28.391872;-52.696313;192.76;-28.400464;-52.687321;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;193.64;-28.407833;-52.684832;194.16;-28.412258;-52.683081;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;195.07;-28.419768;-52.678516;195.42;-28.422506;-52.676639;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;196.17;-28.42758;-52.671828;196.49;-28.429774;-52.669752;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;197.18;-28.434352;-52.665431;198.18;-28.44262;-52.662249;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;184.52;-28.334729;-52.721394;184.88;-28.337787;-52.720563;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;185.14;-28.34003;-52.719984;185.6;-28.344413;-52.718564;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;198.86;-28.448848;-52.662239;199.5;-28.454891;-52.662209;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;186.2;-28.349038;-52.715704;187.38;-28.357971;-52.709187;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;187.5;-28.359932;-52.708371;188.1;-28.363998;-52.706924;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;200.94;-28.458805;-52.662191;200.36;-28.462601;-52.662007;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;201.25;-28.470426;-52.659807;202.18;-28.477431;-52.655597;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;202.48;-28.479646;-52.653444;202.92;-28.482634;-52.650569;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;203.28;-28.485321;-52.648714;206.48;-28.512061;-52.638456;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;207.26;-28.516747;-52.633862;207.92;-28.522312;-52.629488;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;208.27;-28.525096;-52.627623;208.5;-28.526676;-52.62652;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;209.3;-28.532874;-52.622312;209.9;-28.537485;-52.619192;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;210.4;-28.541724;-52.61707;211.01;-28.546406;-52.614276;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;212.32;-28.556517;-52.60711;216.52;-28.535743;-52.6203;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;217.02;-28.59335;-52.604375;218.94;-28.609698;-52.607537;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;219.49;-28.614265;-52.610455;227.96;-28.68237;-52.59534;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;228.48;-28.685259;-52.590722;229.86;-28.694459;-52.586672;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;230.06;-28.697431;-52.586826;231.1;-28.705647;-52.581822;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;231.39;-28.706779;-52.579097;237.18;-28.748214;-52.546231;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;238.42;-28.754565;-52.536785;252.84;-28.844869;-52.449717;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;253.32;-28.849012;-52.447971;255.92;-28.870829;-52.439828;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;257.05;-28.878119;-52.431631;257.83;-28.882773;-52.425723;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;258.38;-28.886687;-52.422163;264.8;-28.92749;-52.380105;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;265.08;-28.929957;-52.379374;265.19;-28.930967;-52.379091;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;265.5;-28.933496;-52.378022;266.1;-28.938487;-52.375802;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;266.58;-28.943668;-52.375821;266.48;-28.945144;-52.375797;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;267.46;-28.950495;-52.37386;268.4;-28.958654;-52.37367;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;269.0;-28.964065;-52.372283;272.36;-28.99165;-52.362597;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;272.76;-28.994487;-52.359944;274.64;-29.005778;-52.346671;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;274.86;-29.00593;-52.344635;276.19;-29.011619;-52.332973;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;276.68;-29.013105;-52.328318;280.36;-29.033005;-52.3008;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;280.44;-29.033815;-52.300261;282.42;-29.04937;-52.293236;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;441.14;-29.883526;-51.230399;444.24;-29.891793;-51.199821;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;426.96;-29.821443;-51.353462;427.58;-29.824319;-51.346518;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;429.7;-29.827774;-51.324562;431.74;-29.837519;-51.306126;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;433.4;-29.841728;-51.289359;434.44;-29.845205;-51.280106;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;437.08;-29.859534;-51.259275;437.38;-29.860988;-51.256546;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;180.0;-28.300185;-52.745271;180.56;-28.304361;-52.741439;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;181.04;-28.307949;-52.73874;181.64;-28.312105;-52.735612;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;182.03;-28.315338;-52.73324;182.62;-28.319819;-52.729561;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;182.98;-28.32217;-52.726992;183.66;-28.327016;-52.723412;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;183.82;-28.328691;-52.722999;184.16;-28.331547;-52.72224;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;183.83;-28.328902;-52.72288;183.23;-28.323863;-52.725108;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;184.31;-28.333096;-52.721728;184.14;-28.331596;-52.722105;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;182.86;-28.32133;-52.727787;182.31;-28.317575;-52.731496;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;181.76;-28.313505;-52.734533;181.3;-28.310163;-52.736997;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;180.72;-28.30563;-52.740413;180.0;-28.300484;-52.744822;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;437.38;-29.860985;-51.256542;437.08;-29.859531;-51.259272;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;434.44;-29.8452;-51.280101;433.4;-29.841725;-51.289354;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;431.74;-29.837517;-51.306123;429.7;-29.827771;-51.32456;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;427.58;-29.824316;-51.346516;426.96;-29.82144;-51.353459;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;429.04;-29.826385;-51.330662;427.16;-29.824597;-51.344148;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;444.24;-29.89179;-51.199818;441.14;-29.883522;-51.230396;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;280.47;-29.033805;-52.300104;276.86;-29.013477;-52.326528;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;282.52;-29.049889;-52.292925;280.6;-29.034771;-52.299387;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;268.5;-28.960426;-52.373335;267.71;-28.952661;-52.372897;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;267.08;-28.947169;-52.375111;266.84;-28.945116;-52.37576;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;266.32;-28.940415;-52.375571;265.66;-28.934674;-52.377135;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;265.48;-28.933533;-52.377926;265.26;-28.931637;-52.378818;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;260.58;-28.898347;-52.405845;258.59;-28.888025;-52.420891;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;264.96;-28.928929;-52.379591;260.91;-28.900721;-52.403988;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;258.12;-28.884742;-52.423711;257.24;-28.879422;-52.430023;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;254.38;-28.85834;-52.446107;253.58;-28.851658;-52.44689;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;256.1;-28.871893;-52.438515;255.01;-28.86382;-52.444037;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;253.32;-28.849147;-52.44785;238.66;-28.755797;-52.534882;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;231.4;-28.706807;-52.578815;228.72;-28.686553;-52.588608;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;234.18;-28.724115;-52.559194;231.66;-28.707725;-52.576092;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;235.73;-28.736774;-52.554406;234.6;-28.726959;-52.556267;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;237.45;-28.749244;-52.544568;236.3;-28.741209;-52.551646;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;224.25;-28.656209;-52.612753;219.78;-28.616577;-52.611892;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;225.52;-28.667557;-52.611078;224.68;-28.660224;-52.612457;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;226.42;-28.674899;-52.607385;225.99;-28.671635;-52.609794;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;228.24;-28.684177;-52.592335;226.8;-28.677543;-52.604896;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;219.01;-28.610732;-52.608097;213.38;-28.564409;-52.60034;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;213.02;-28.561695;-52.602881;212.8;-28.560168;-52.604308;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;211.38;-28.549413;-52.611973;210.52;-28.542973;-52.616447;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;210.1;-28.539444;-52.618151;209.52;-28.534953;-52.620801;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;208.82;-28.529385;-52.6246;208.36;-28.526082;-52.626869;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;208.0;-28.524126;-52.628252;207.48;-28.519226;-52.631579;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;206.74;-28.513642;-52.63682;203.58;-28.488036;-52.646826;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;203.28;-28.485506;-52.648503;202.82;-28.482077;-52.65083;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;202.48;-28.479714;-52.653223;201.48;-28.47265;-52.65911;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;187.58;-28.359547;-52.708413;196.5;-28.351458;-52.714157;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;199.2;-28.452342;-52.662235;198.98;-28.450156;-52.6622;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;199.76;-28.457212;-52.662106;199.5;-28.454946;-52.662111;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;200.64;-28.465061;-52.661248;200.24;-28.461948;-52.662092;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;185.83;-28.346259;-52.717374;185.4;-28.343049;-52.719148;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;185.14;-28.340311;-52.719835;184.73;-28.336738;-52.72083;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;198.58;-28.446756;-52.662263;197.44;-28.436644;-52.663386;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;292.9;-29.120736;-52.247849;286.87;-29.081382;-52.26935;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;302.06;-29.171299;-52.206088;293.24;-29.122114;-52.25088;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;312.32;-29.231626;-52.154164;302.32;-29.173318;-52.20457;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;317.72;-29.269498;-52.142213;312.56;-29.233883;-52.154107;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;318.96;-29.278209;-52.135337;318.02;-29.272163;-52.141407;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;319.61;-29.281695;-52.130179;319.12;-29.278848;-52.133909;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;320.28;-29.285447;-52.124698;320.0;-29.243147;-52.159283;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;320.8;-29.288546;-52.120763;320.56;-29.287217;-52.122793;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;322.04;-29.297315;-52.11396;320.98;-29.289319;-52.119218;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;323.31;-29.304096;-52.103815;322.34;-29.299396;-52.111388;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;326.78;-29.333281;-52.098476;323.54;-29.305734;-52.10251;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;327.98;-29.335975;-52.087241;327.36;-29.335412;-52.093371;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;330.48;-29.351318;-52.070748;328.54;-29.337499;-52.081374;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;366.6;-29.732639;-51.632037;365.08;-29.736411;-51.628946;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;286.51;-29.07921;-52.272321;285.46;-29.072678;-52.27957;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;285.03;-29.069841;-52.282492;284.59;-29.066503;-52.285295;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;284.44;-29.065629;-52.286062;283.34;-29.057103;-52.288629;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;377.78;-29.638366;-51.771344;377.1;-29.633038;-51.774748;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;426.4;-29.820175;-51.357331;426.15;-29.819895;-51.359262;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;423.7;-29.817823;-51.384497;423.18;-29.81756;-51.389252;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;425.0;-29.818423;-51.372083;426.0;-29.819339;-51.364109;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;417.24;-29.818053;-51.429773;417.14;-29.819732;-51.45046;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;416.8;-29.818867;-51.453483;414.2;-29.81635;-51.48029;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;413.82;-29.816348;-51.484145;413.2;-29.815478;-51.490544;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;410.7;-29.80293;-51.511104;405.68;-29.779987;-51.553828;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;405.44;-29.779005;-51.557238;401.4;-29.759388;-51.590737;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;400.92;-29.758083;-51.595076;398.86;-29.748897;-51.611041;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;397.92;-29.739059;-51.622731;397.26;-29.742963;-51.618031;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;395.7;-29.720765;-51.640315;394.45;-29.729174;-51.633199;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;392.08;-29.703305;-51.661725;391.49;-29.704618;-51.655169;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;382.86;-29.670015;-51.735061;382.42;-29.66664;-51.73767;386
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;379.46;-29.650007;-51.761128;379.08;-29.648157;-51.764391;386
VIA SUL;2019;RS;Principal;Crescente;Sul;Ativo;;13.05;-29.908779;-51.24185;12.29;-29.902791;-51.244816;448
VIA SUL;2019;RS;Principal;Decrescente;Norte;Ativo;;3.9;-29.845652;-51.202383;4.08;-29.845981;-51.204159;448
WAY 262;2023;MG;Principal;Crescente;Oeste;Ativo;;443.14;-19.854275;-45.020474;443.14;-19.854275;-45.020474;262
WAY 262;2023;MG;Principal;Crescente;Oeste;Ativo;;447.155;-19.838434;-45.054936;447.155;-19.838434;-45.054936;262
WAY 262;2023;MG;Principal;Crescente;Oeste;Ativo;;447.86;-19.834852;-45.060363;447.86;-19.834852;-45.060363;262
WAY 262;2023;MG;Principal;Crescente;Oeste;Ativo;;444.995;-19.846107;-45.035912;444.995;-19.846107;-45.035912;262
WAY 262;2023;MG;Principal;Crescente;Oeste;Ativo;;448.645;-19.830884;-45.066641;448.645;-19.830884;-45.066641;262
WAY 262;2023;MG;Principal;Crescente;Oeste;Ativo;;449.427;-19.827406;-45.073195;449.427;-19.827406;-45.073195;262
WAY 262;2023;MG;Principal;Crescente;Oeste;Ativo;;450.586;-19.82229;-45.082879;450.586;-19.82229;-45.082879;262
WAY 262;2023;MG;Principal;Crescente;Oeste;Ativo;;453.0;-19.812727;-45.102793;453.0;-19.812727;-45.102793;262
WAY 262;2023;MG;Principal;Crescente;Oeste;Ativo;;453.602;-19.811293;-45.108336;453.602;-19.811293;-45.108336;262
WAY 262;2023;MG;Principal;Crescente;Oeste;Ativo;;454.645;-19.808776;-45.117876;454.645;-19.808776;-45.117876;262
WAY 262;2023;MG;Principal;Crescente;Oeste;Ativo;;455.465;-19.806803;-45.125348;455.465;-19.806803;-45.125348;262
WAY 262;2023;MG;Principal;Crescente;Oeste;Ativo;;456.18;-19.804201;-45.131534;456.18;-19.804201;-45.131534;262
WAY 262;2023;MG;Principal;Crescente;Oeste;Ativo;;458.111;-19.795938;-45.147787;458.111;-19.795938;-45.147787;262
WAY 262;2023;MG;Principal;Crescente;Oeste;Ativo;;458.748;-19.793263;-45.153016;458.748;-19.793263;-45.153016;262
WAY 262;2023;MG;Principal;Crescente;Oeste;Ativo;;459.81;-19.788665;-45.162094;459.81;-19.788665;-45.162094;262
WAY 262;2023;MG;Principal;Crescente;Oeste;Ativo;;461.652;-19.787935;-45.177992;461.652;-19.787935;-45.177992;262
WAY 262;2023;MG;Principal;Crescente;Oeste;Ativo;;463.218;-19.790646;-45.192223;463.218;-19.790646;-45.192223;262
WAY 262;2023;MG;Principal;Crescente;Oeste;Ativo;;464.9;-19.788526;-45.199252;464.9;-19.788526;-45.199252;262
WAY 262;2023;MG;Principal;Crescente;Oeste;Ativo;;465.48;-19.788178;-45.212877;465.48;-19.788178;-45.212877;262
WAY 262;2023;MG;Principal;Crescente;Oeste;Ativo;;466.433;-19.788713;-45.221812;466.433;-19.788713;-45.221812;262
WAY 262;2023;MG;Principal;Crescente;Oeste;Ativo;;468.737;-19.786594;-45.242934;468.737;-19.786594;-45.242934;262
WAY 262;2023;MG;Principal;Crescente;Oeste;Ativo;;473.17;-19.785206;-45.282225;473.17;-19.785206;-45.282225;262
WAY 262;2023;MG;Principal;Crescente;Oeste;Ativo;;474.356;-19.786075;-45.294883;474.356;-19.786075;-45.294883;262
WAY 262;2023;MG;Principal;Crescente;Oeste;Ativo;;475.845;-19.785587;-45.30913;475.845;-19.785587;-45.30913;262
WAY 262;2023;MG;Principal;Crescente;Oeste;Ativo;;477.944;-19.78383;-45.329081;477.944;-19.78383;-45.329081;262
